current ID,accumulated P/L,accumulated reward,reward,position,action,fpl,cu,ma1,ma2,ma3,ma4,ma5
121,0,0,0,0,3,0,0.6855188679245288,0,0,0,0,0
122,0,0,0,1,1,0,0.7555188679245219,0,0,0,0,0
123,699.9999999999318,699.9999999999318,699.9999999999318,0,3,0.06999999999999318,0.6855188679245288,0,0,0,0,0
124,699.9999999999318,699.9999999999318,0,0,0,0,0.7555188679245219,0,0,0,0,0
125,699.9999999999318,699.9999999999318,0,1,1,0,0.7555188679245219,0,0,0,0,0
126,699.9999999999318,699.9999999999318,0,1,1,0.0,0.7555188679245219,0,0,0,0,0
127,699.9999999999318,699.9999999999318,0,1,2,0.06999999999999318,0.6855188679245288,0,0,0,0,0
128,699.9999999999318,699.9999999999318,0,1,0,0.06999999999999318,0.6855188679245288,0,0,0,0,0
129,699.9999999999318,699.9999999999318,0,1,1,0.06999999999999318,0.6855188679245288,0,0,0,0,0
130,699.9999999999318,699.9999999999318,0,1,1,0.0,0.7555188679245219,0,0,0,0,0
131,699.9999999999318,699.9999999999318,0.0,0,3,0.0,0.7555188679245219,0,0,0,0,0
132,699.9999999999318,699.9999999999318,0,0,0,0,0.6855188679245288,0,0,0,0,0
133,699.9999999999318,699.9999999999318,0,2,2,0,0.7555188679245219,0,0,0,0,0
134,699.9999999999318,699.9999999999318,0.0,0,3,0.0,0.7555188679245219,0,0,0,0,0
135,699.9999999999318,699.9999999999318,0,1,1,0,0.6855188679245288,0,0,0,0,0
136,699.9999999999318,699.9999999999318,0,1,0,0.04999999999999716,0.6355188679245316,0,0,0,0,0
137,699.9999999999318,699.9999999999318,0,1,0,-0.03999999999999204,0.7255188679245208,0,0,0,0,0
138,99.99999999990905,99.99999999990905,-600.0000000000227,0,3,-0.060000000000002274,0.745518867924531,0,0,0,0,0
139,99.99999999990905,99.99999999990905,0,1,1,0,0.7555188679245219,0,0,0,0,0
140,99.99999999990905,99.99999999990905,0,1,1,-0.12000000000000455,0.8755188679245265,0,0,0,0,0
141,99.99999999990905,99.99999999990905,0,1,2,-0.12000000000000455,0.8755188679245265,0,0,0,0,0
142,99.99999999990905,99.99999999990905,0,1,2,-0.1600000000000108,0.9155188679245327,0,0,0,0,0
143,99.99999999990905,99.99999999990905,0,1,1,-0.10999999999999943,0.8655188679245214,0,0,0,0,0
144,-1000.0000000000853,-1000.0000000000853,-1099.9999999999943,0,3,-0.10999999999999943,0.8655188679245214,0,0,0,0,0
145,-1000.0000000000853,-1000.0000000000853,0,2,2,0,0.8955188679245225,0,0,0,0,0
146,-1000.0000000000853,-1000.0000000000853,0.0,0,3,0.0,0.8955188679245225,0,0,0,0,0
147,-1000.0000000000853,-1000.0000000000853,0,2,2,0,0.8855188679245316,0,0,0,0,0
148,-1000.0000000000853,-1000.0000000000853,0,2,2,0.0,0.8855188679245316,0,0,0,0,0
149,-1500.000000000199,-1500.000000000199,-500.0000000001137,0,3,-0.05000000000001137,0.8355188679245202,0,0,0,0,0
150,-1500.000000000199,-1500.000000000199,0,2,2,0,0.8455188679245254,0,0,0,0,0
151,-1500.000000000199,-1500.000000000199,0.0,0,3,0.0,0.8455188679245254,0,0,0,0,0
152,-1500.000000000199,-1500.000000000199,0,2,2,0,0.8155188679245242,0,0,0,0,0
153,-1500.000000000199,-1500.000000000199,0,2,2,0.01999999999999602,0.8355188679245202,0,0,0,0,0
154,-1600.00000000025,-1600.00000000025,-100.00000000005116,0,3,-0.010000000000005116,0.8055188679245191,0,0,0,0,0
155,-1600.00000000025,-1600.00000000025,0,0,0,0,0.8255188679245293,0,0,0,0,0
156,-1600.00000000025,-1600.00000000025,0,2,2,0,0.8355188679245202,0,0,0,0,0
157,-1600.00000000025,-1600.00000000025,0,2,0,-0.06999999999999318,0.7655188679245271,0,0,0,0,0
158,-1600.00000000025,-1600.00000000025,0,2,1,0.0,0.8355188679245202,0,0,0,0,0
159,-1600.00000000025,-1600.00000000025,0,2,0,-0.04999999999999716,0.7855188679245231,0,0,0,0,0
160,-1600.00000000025,-1600.00000000025,0,2,1,0.010000000000005116,0.8455188679245254,0,0,0,0,0
161,-1600.00000000025,-1600.00000000025,0,2,2,0.0,0.8355188679245202,0,0,0,0,0
162,-1600.00000000025,-1600.00000000025,0,2,2,0.0,0.8355188679245202,0,0,0,0,0
163,-1600.00000000025,-1600.00000000025,0.0,0,3,0.0,0.8355188679245202,0,0,0,0,0
164,-1600.00000000025,-1600.00000000025,0,2,2,0,0.8255188679245293,0,0,0,0,0
165,-1600.00000000025,-1600.00000000025,0,2,1,-0.04000000000000625,0.7855188679245231,0,0,0,0,0
166,-1600.00000000025,-1600.00000000025,0,2,0,0.0,0.8255188679245293,0,0,0,0,0
167,-1600.00000000025,-1600.00000000025,0,2,2,-0.010000000000005116,0.8155188679245242,0,0,0,0,0
168,-1600.00000000025,-1600.00000000025,0,2,0,-0.020000000000010232,0.8055188679245191,0,0,0,0,0
169,-1600.00000000025,-1600.00000000025,0,2,1,-0.010000000000005116,0.8155188679245242,0,0,0,0,0
170,-1600.00000000025,-1600.00000000025,0,2,2,0.009999999999990905,0.8355188679245202,0,0,0,0,0
171,-1600.00000000025,-1600.00000000025,0,2,2,0.01999999999999602,0.8455188679245254,0,0,0,0,0
172,-1600.00000000025,-1600.00000000025,0,2,0,0.09999999999999432,0.9255188679245236,0,0,0,0,0
173,-500.0000000002558,-500.0000000002558,1099.9999999999943,0,3,0.10999999999999943,0.9355188679245288,0,0,0,0,0
174,-500.0000000002558,-500.0000000002558,0,1,1,0,0.9355188679245288,0,0,0,0,0
175,-500.0000000002558,-500.0000000002558,0,1,1,0.0,0.9355188679245288,0,0,0,0,0
176,-500.0000000002558,-500.0000000002558,0,1,0,0.010000000000005116,0.9255188679245236,0,0,0,0,0
177,-500.0000000002558,-500.0000000002558,0,1,1,0.0,0.9355188679245288,0,0,0,0,0
178,-300.0000000002956,-300.0000000002956,199.9999999999602,0,3,0.01999999999999602,0.9155188679245327,0,0,0,0,0
179,-300.0000000002956,-300.0000000002956,0,0,0,0,0.9055188679245276,0,0,0,0,0
180,-300.0000000002956,-300.0000000002956,0,2,2,0,0.9255188679245236,0,0,0,0,0
181,-300.0000000002956,-300.0000000002956,0,2,2,0.0,0.9255188679245236,0,0,0,0,0
182,-300.0000000002956,-300.0000000002956,0,2,1,-0.009999999999990905,0.9155188679245327,0,0,0,0,0
183,-300.0000000002956,-300.0000000002956,0,2,2,-0.060000000000002274,0.8655188679245214,0,0,0,0,0
184,-300.0000000002956,-300.0000000002956,0,2,1,-0.12999999999999545,0.7955188679245282,0,0,0,0,0
185,-300.0000000002956,-300.0000000002956,0,2,1,-0.12000000000000455,0.8055188679245191,0,0,0,0,0
