current ID,accumulated P/L,accumulated reward,reward,position,action,fpl,cu,ma1,ma2,ma3,ma4,ma5
121,0,0,0,1,1,0,0.6855188679245288,0,0,0,0,0
122,0,0,0,1,2,-0.06999999999999318,0.7555188679245219,0,0,0,0,0
123,0,0,0,1,1,0.0,0.6855188679245288,0,0,0,0,0
124,0,0,0,1,1,-0.06999999999999318,0.7555188679245219,0,0,0,0,0
125,0,0,0,1,0,-0.06999999999999318,0.7555188679245219,0,0,0,0,0
126,0,0,0,1,0,-0.06999999999999318,0.7555188679245219,0,0,0,0,0
127,0,0,0,1,0,0.0,0.6855188679245288,0,0,0,0,0
128,0,0,0,1,2,0.0,0.6855188679245288,0,0,0,0,0
129,0,0,0,1,1,0.0,0.6855188679245288,0,0,0,0,0
130,-699.9999999999318,-699.9999999999318,-699.9999999999318,0,3,-0.06999999999999318,0.7555188679245219,0,0,0,0,0
131,-699.9999999999318,-699.9999999999318,0,0,3,0,0.7555188679245219,0,0,0,0,0
132,-699.9999999999318,-699.9999999999318,0,0,3,0,0.6855188679245288,0,0,0,0,0
133,-699.9999999999318,-699.9999999999318,0,0,0,0,0.7555188679245219,0,0,0,0,0
134,-699.9999999999318,-699.9999999999318,0,2,2,0,0.7555188679245219,0,0,0,0,0
135,-699.9999999999318,-699.9999999999318,0,2,0,-0.06999999999999318,0.6855188679245288,0,0,0,0,0
136,-699.9999999999318,-699.9999999999318,0,2,1,-0.11999999999999034,0.6355188679245316,0,0,0,0,0
137,-699.9999999999318,-699.9999999999318,0,2,2,-0.030000000000001137,0.7255188679245208,0,0,0,0,0
138,-699.9999999999318,-699.9999999999318,0,2,2,-0.009999999999990905,0.745518867924531,0,0,0,0,0
139,-699.9999999999318,-699.9999999999318,0.0,0,3,0.0,0.7555188679245219,0,0,0,0,0
140,-699.9999999999318,-699.9999999999318,0,1,1,0,0.8755188679245265,0,0,0,0,0
141,-699.9999999999318,-699.9999999999318,0,1,0,0.0,0.8755188679245265,0,0,0,0,0
142,-699.9999999999318,-699.9999999999318,0,1,1,-0.04000000000000625,0.9155188679245327,0,0,0,0,0
143,-699.9999999999318,-699.9999999999318,0,1,2,0.010000000000005116,0.8655188679245214,0,0,0,0,0
144,-699.9999999999318,-699.9999999999318,0,1,1,0.010000000000005116,0.8655188679245214,0,0,0,0,0
145,-699.9999999999318,-699.9999999999318,0,1,0,-0.01999999999999602,0.8955188679245225,0,0,0,0,0
146,-699.9999999999318,-699.9999999999318,0,1,0,-0.01999999999999602,0.8955188679245225,0,0,0,0,0
147,-799.999999999983,-799.999999999983,-100.00000000005116,0,3,-0.010000000000005116,0.8855188679245316,0,0,0,0,0
148,-799.999999999983,-799.999999999983,0,2,2,0,0.8855188679245316,0,0,0,0,0
149,-1300.0000000000966,-1300.0000000000966,-500.0000000001137,0,3,-0.05000000000001137,0.8355188679245202,0,0,0,0,0
150,-1300.0000000000966,-1300.0000000000966,0,1,1,0,0.8455188679245254,0,0,0,0,0
151,-1300.0000000000966,-1300.0000000000966,0,1,0,0.0,0.8455188679245254,0,0,0,0,0
152,-1000.0000000000853,-1000.0000000000853,300.00000000001137,0,3,0.030000000000001137,0.8155188679245242,0,0,0,0,0
153,-1000.0000000000853,-1000.0000000000853,0,1,1,0,0.8355188679245202,0,0,0,0,0
