current ID,accumulated P/L,accumulated reward,reward,position,action,fpl,cu,ma1,ma2,ma3,ma4,ma5
121,0,0,0,0,0,0,0.6855188679245288,0,0,0,0,0
122,0,0,0,1,1,0,0.7555188679245219,0,0,0,0,0
123,699.9999999999318,699.9999999999318,699.9999999999318,0,3,0.06999999999999318,0.6855188679245288,0,0,0,0,0
124,699.9999999999318,699.9999999999318,0,1,1,0,0.7555188679245219,0,0,0,0,0
125,699.9999999999318,699.9999999999318,0.0,0,3,0.0,0.7555188679245219,0,0,0,0,0
126,699.9999999999318,699.9999999999318,0,1,1,0,0.7555188679245219,0,0,0,0,0
127,699.9999999999318,699.9999999999318,0,1,2,0.06999999999999318,0.6855188679245288,0,0,0,0,0
128,699.9999999999318,699.9999999999318,0,1,2,0.06999999999999318,0.6855188679245288,0,0,0,0,0
129,699.9999999999318,699.9999999999318,0,1,1,0.06999999999999318,0.6855188679245288,0,0,0,0,0
130,699.9999999999318,699.9999999999318,0,1,0,0.0,0.7555188679245219,0,0,0,0,0
131,699.9999999999318,699.9999999999318,0,1,0,0.0,0.7555188679245219,0,0,0,0,0
132,699.9999999999318,699.9999999999318,0,1,2,0.06999999999999318,0.6855188679245288,0,0,0,0,0
133,699.9999999999318,699.9999999999318,0,1,1,0.0,0.7555188679245219,0,0,0,0,0
134,699.9999999999318,699.9999999999318,0.0,0,3,0.0,0.7555188679245219,0,0,0,0,0
135,699.9999999999318,699.9999999999318,0,1,1,0,0.6855188679245288,0,0,0,0,0
136,1199.9999999999034,1199.9999999999034,499.9999999999716,0,3,0.04999999999999716,0.6355188679245316,0,0,0,0,0
137,1199.9999999999034,1199.9999999999034,0,0,3,0,0.7255188679245208,0,0,0,0,0
138,1199.9999999999034,1199.9999999999034,0,2,2,0,0.745518867924531,0,0,0,0,0
139,1299.9999999998124,1299.9999999998124,99.99999999990905,0,3,0.009999999999990905,0.7555188679245219,0,0,0,0,0
140,1299.9999999998124,1299.9999999998124,0,1,1,0,0.8755188679245265,0,0,0,0,0
141,1299.9999999998124,1299.9999999998124,0,1,0,0.0,0.8755188679245265,0,0,0,0,0
142,1299.9999999998124,1299.9999999998124,0,1,0,-0.04000000000000625,0.9155188679245327,0,0,0,0,0
143,1399.9999999998636,1399.9999999998636,100.00000000005116,0,3,0.010000000000005116,0.8655188679245214,0,0,0,0,0
144,1399.9999999998636,1399.9999999998636,0,2,2,0,0.8655188679245214,0,0,0,0,0
145,1399.9999999998636,1399.9999999998636,0,2,1,0.030000000000001137,0.8955188679245225,0,0,0,0,0
146,1399.9999999998636,1399.9999999998636,0,2,0,0.030000000000001137,0.8955188679245225,0,0,0,0,0
147,1399.9999999998636,1399.9999999998636,0,2,1,0.020000000000010232,0.8855188679245316,0,0,0,0,0
148,1599.999999999966,1599.999999999966,200.00000000010232,0,3,0.020000000000010232,0.8855188679245316,0,0,0,0,0
149,1599.999999999966,1599.999999999966,0,0,3,0,0.8355188679245202,0,0,0,0,0
150,1599.999999999966,1599.999999999966,0,0,0,0,0.8455188679245254,0,0,0,0,0
151,1599.999999999966,1599.999999999966,0,0,0,0,0.8455188679245254,0,0,0,0,0
152,1599.999999999966,1599.999999999966,0,2,2,0,0.8155188679245242,0,0,0,0,0
153,1599.999999999966,1599.999999999966,0,2,2,0.01999999999999602,0.8355188679245202,0,0,0,0,0
154,1599.999999999966,1599.999999999966,0,2,1,-0.010000000000005116,0.8055188679245191,0,0,0,0,0
155,1599.999999999966,1599.999999999966,0,2,2,0.010000000000005116,0.8255188679245293,0,0,0,0,0
156,1599.999999999966,1599.999999999966,0,2,2,0.01999999999999602,0.8355188679245202,0,0,0,0,0
157,1599.999999999966,1599.999999999966,0,2,0,-0.04999999999999716,0.7655188679245271,0,0,0,0,0
158,1599.999999999966,1599.999999999966,0,2,2,0.01999999999999602,0.8355188679245202,0,0,0,0,0
159,1299.9999999999545,1299.9999999999545,-300.00000000001137,0,3,-0.030000000000001137,0.7855188679245231,0,0,0,0,0
160,1299.9999999999545,1299.9999999999545,0,2,2,0,0.8455188679245254,0,0,0,0,0
161,1199.9999999999034,1199.9999999999034,-100.00000000005116,0,3,-0.010000000000005116,0.8355188679245202,0,0,0,0,0
162,1199.9999999999034,1199.9999999999034,0,1,1,0,0.8355188679245202,0,0,0,0,0
163,1199.9999999999034,1199.9999999999034,0,1,0,0.0,0.8355188679245202,0,0,0,0,0
164,1199.9999999999034,1199.9999999999034,0,1,2,0.009999999999990905,0.8255188679245293,0,0,0,0,0
165,1199.9999999999034,1199.9999999999034,0,1,2,0.04999999999999716,0.7855188679245231,0,0,0,0,0
166,1299.9999999998124,1299.9999999998124,99.99999999990905,0,3,0.009999999999990905,0.8255188679245293,0,0,0,0,0
